definition_xml,store_name,brand,categories,declared_vehicle_type,type_description,function_keys,function_labels,definition_kind,source_review_reasons,function_cohort_id,suggested_primary_family,suggested_primary_role,suggested_secondary_roles,suggested_capabilities,semantic_confidence,semantic_review_status,support_layers,decision_basis,semantic_conflict_detail,implementation_divergence,reviewer_decision_status,approved_primary_family,approved_primary_role,approved_secondary_roles,approved_capabilities,reviewer_notes,review_unit_id,reviewed_primary_family,reviewed_primary_role,reviewed_secondary_roles,reviewed_capabilities,consolidation_resolution,semantic_profile_state,semantic_catalogue_version
treffler/tga560/tga560.xml,TGA 560,TREFFLER,cultivators,cultivator,cultivator,$l10n_function_shallowCultivator,Shallow cultivators are used for shallow cultivation or seed bed creation of fields.,DIRECT_MODEL,,SC-F090,SOIL_PREPARATION,SHALLOW_CULTIVATOR,,,FUNCTION_SUPPORTED,SUGGESTED,FUNCTION,FUNCTION=$l10n_function_shallowCultivator:SHALLOW_CULTIVATOR ; TYPE_DESC=cultivator:CULTIVATOR ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=cultivators:CULTIVATOR,,,APPROVED,,,,,,SC-R104,SOIL_PREPARATION,SHALLOW_CULTIVATOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
tt/colossus10000/colossus10000.xml,Colossus 10.000,TT,sugarcaneTransport,tippingAugerWagon,tipper,$l10n_function_sugarCaneTrailer,Sugarcane trailers are able to tip their bins high in order to fill larger vehicles directly.,DIRECT_MODEL,,SC-F116,TRANSPORT_AND_LOGISTICS,SUGARCANE_TRAILER,,TIPPING_BODY,FUNCTION_SUPPORTED,SUGGESTED,FUNCTION,FUNCTION=$l10n_function_sugarCaneTrailer:SUGARCANE_TRAILER ; TYPE_DESC=tipper:TIPPER_TRAILER ; DECLARED_TYPE=tippingAugerWagon:AUGER_WAGON,,,APPROVED,,,,,,SC-R136,TRANSPORT_AND_LOGISTICS,SUGARCANE_TRAILER,,TIPPING_BODY,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
unia/aresXL/aresXL.xml,ARES XL,UNIA,discHarrows,cultivator,disc harrow,$l10n_function_discHarrow,Disc harrows are used for shallow cultivation of fields.,DIRECT_MODEL,,SC-F033,SOIL_PREPARATION,DISC_HARROW,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_discHarrow:DISC_HARROW ; TYPE_DESC=disc harrow:DISC_HARROW ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=discHarrows:DISC_HARROW,,,APPROVED,,,,,,SC-R038,SOIL_PREPARATION,DISC_HARROW,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
unia/fenix3000/fenix3000.xml,FENIX 3000/3,UNIA,seeders,sowingMachine,seeder,$l10n_function_sowingMachine | $l10n_function_sowingMachineDirect,"These machines are used to seed crops like wheat, barley or canola. | Additionally, this seeder offers the possibility to seed directly (no previous cultivating or plowing is necessary).",DIRECT_MODEL,,SC-F102,CROP_ESTABLISHMENT,SEEDER,,DIRECT_SOWING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_sowingMachine:SEEDER ; TYPE_DESC=seeder:SEEDER ; DECLARED_TYPE=sowingMachine:SEEDER ; CATEGORY=seeders:SEEDER,,,APPROVED,,,,,,SC-R118,CROP_ESTABLISHMENT,SEEDER,,DIRECT_SOWING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
vaderstad/carrierXL625/carrierXL625.xml,Carrier XL 625,VAEDERSTAD,discHarrows,cultivator,disc harrow,$l10n_function_discHarrow,Disc harrows are used for shallow cultivation of fields.,DIRECT_MODEL,,SC-F033,SOIL_PREPARATION,DISC_HARROW,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_discHarrow:DISC_HARROW ; TYPE_DESC=disc harrow:DISC_HARROW ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=discHarrows:DISC_HARROW,,,APPROVED,,,,,,SC-R038,SOIL_PREPARATION,DISC_HARROW,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
vaderstad/nzExtreme1425/nzExtreme1425.xml,NZ Extreme 1425,VAEDERSTAD,cultivators,cultivator,cultivator,$l10n_function_shallowCultivator,Shallow cultivators are used for shallow cultivation or seed bed creation of fields.,DIRECT_MODEL,,SC-F090,SOIL_PREPARATION,SHALLOW_CULTIVATOR,,,FUNCTION_SUPPORTED,SUGGESTED,FUNCTION,FUNCTION=$l10n_function_shallowCultivator:SHALLOW_CULTIVATOR ; TYPE_DESC=cultivator:CULTIVATOR ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=cultivators:CULTIVATOR,,,APPROVED,,,,,,SC-R104,SOIL_PREPARATION,SHALLOW_CULTIVATOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
vaderstad/rexius1230/rexius1230.xml,Rexius 1230,VAEDERSTAD,rollers,roller,roller,$l10n_function_roller,"With a roller, you can improve the upper soil layer quality of your fields.",DIRECT_MODEL,,SC-F087,SOIL_PREPARATION,ROLLER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_roller:ROLLER ; TYPE_DESC=roller:ROLLER ; CATEGORY=rollers:ROLLER,,,APPROVED,,,,,,SC-R101,SOIL_PREPARATION,ROLLER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
vaderstad/topDown600/topDown600.xml,TopDown 600,VAEDERSTAD,cultivators,cultivator,cultivator,$l10n_function_cultivator,A cultivator prepares fields for the next sowing.,DIRECT_MODEL,,SC-F028,SOIL_PREPARATION,CULTIVATOR,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_cultivator:CULTIVATOR ; TYPE_DESC=cultivator:CULTIVATOR ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=cultivators:CULTIVATOR,,,APPROVED,,,,,,SC-R033,SOIL_PREPARATION,CULTIVATOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
valtra/sSeries/sSeries.xml,%s Series,VALTRA,tractorsL,tractor,tractor,$l10n_function_tractor | $l10n_function_reverseDriveControl,Tractors are required to pull trailers and tools. | This vehicle is equipped with reverse drive control.,DIRECT_MODEL,,SC-F130,POWER_AND_MOBILITY,TRACTOR,,REVERSE_DRIVE,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=tractorsL:TRACTOR,,,APPROVED,,,,,,SC-R153,POWER_AND_MOBILITY,TRACTOR,,REVERSE_DRIVE,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
valtra/tSeries/tSeries.xml,T Series,VALTRA,tractorsM,tractorReverseDriving,tractor,$l10n_function_tractor | $l10n_function_tractorFrontloader | $l10n_function_reverseDriveControl,Tractors are required to pull trailers and tools. | This tractor can also attach a front loader. | This vehicle is equipped with reverse drive control.,DIRECT_MODEL,,SC-F134,POWER_AND_MOBILITY,TRACTOR,,FRONT_LOADER_COMPATIBLE | REVERSE_DRIVE,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractorReverseDriving:TRACTOR ; CATEGORY=tractorsM:TRACTOR,,,APPROVED,,,,,,SC-R157,POWER_AND_MOBILITY,TRACTOR,,FRONT_LOADER_COMPATIBLE | REVERSE_DRIVE,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
vermeer/tm1410/tm1410.xml,TM 1410,VERMEER,mowers,mower,mower,$l10n_function_mower,Mowers cut grass.,DIRECT_MODEL,,SC-F074,GRASSLAND_AND_FORAGE,MOWER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_mower:MOWER ; TYPE_DESC=mower:MOWER ; DECLARED_TYPE=mower:MOWER ; CATEGORY=mowers:MOWER,,,APPROVED,,,,,,SC-R085,GRASSLAND_AND_FORAGE,MOWER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
vermeer/zr5/zr5.xml,ZR5-1200,VERMEER,balersRound,balerDrivable,baler,$l10n_function_baler,"A baler turns loose straw, grass, or hay into convenient bales.",DIRECT_MODEL,,SC-F014,GRASSLAND_AND_FORAGE,BALER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_baler:BALER ; TYPE_DESC=baler:BALER ; DECLARED_TYPE=balerDrivable:BALER ; CATEGORY=balersRound:BALER,,,APPROVED,,,,,,SC-R016,GRASSLAND_AND_FORAGE,BALER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/ec250DL/ec250DL.xml,EC250DL,VOLVO,forestryExcavators,forestryExcavator,processor,$l10n_function_forestryExcavator,This excavator can be used for various forestry work.,DIRECT_MODEL,,SC-F041,FORESTRY,FORESTRY_EXCAVATOR,,,CORROBORATED,SUGGESTED,FUNCTION | DECLARED_TYPE,FUNCTION=$l10n_function_forestryExcavator:FORESTRY_EXCAVATOR ; TYPE_DESC=processor:FORESTRY_PROCESSOR ; DECLARED_TYPE=forestryExcavator:FORESTRY_EXCAVATOR,,,APPROVED,,,,,,SC-R048,FORESTRY,FORESTRY_EXCAVATOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/ec380DL/ec380DL.xml,EC380DL,VOLVO,forestryExcavators,forestryExcavator,tree harvester,$l10n_function_forestryExcavator,This excavator can be used for various forestry work.,DIRECT_MODEL,,SC-F041,FORESTRY,FORESTRY_EXCAVATOR,,,CORROBORATED,SUGGESTED,FUNCTION | DECLARED_TYPE,FUNCTION=$l10n_function_forestryExcavator:FORESTRY_EXCAVATOR ; TYPE_DESC=tree harvester:TREE_HARVESTER ; DECLARED_TYPE=forestryExcavator:FORESTRY_EXCAVATOR,,,APPROVED,,,,,,SC-R048,FORESTRY,FORESTRY_EXCAVATOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/fh16/fh16.xml,FH16,VOLVO,trucks,tractor,truck,$l10n_function_truck,A truck can attach semitrailers.,DIRECT_MODEL,,SC-F136,POWER_AND_MOBILITY,TRUCK,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_truck:TRUCK ; TYPE_DESC=truck:TRUCK ; DECLARED_TYPE=tractor:TRACTOR,,,APPROVED,,,,,,SC-R159,POWER_AND_MOBILITY,TRUCK,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/fhElectric/fhElectric.xml,FH Electric,VOLVO,trucks,tractor,truck,$l10n_function_truck,A truck can attach semitrailers.,INHERITED_VARIANT,INHERITED_DEFINITION | PARENT_ATTRIBUTE_OPERATIONS,SC-F136,POWER_AND_MOBILITY,TRUCK,,,CORROBORATED,SUGGESTED_EXCEPTION_REVIEW,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_truck:TRUCK ; TYPE_DESC=truck:TRUCK ; DECLARED_TYPE=tractor:TRACTOR,,,APPROVED,,,,,,SC-R159,POWER_AND_MOBILITY,TRUCK,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l120H/l120H.xml,L120H,VOLVO,wheelLoaderVehicles,tractor,wheel loader,$l10n_function_wheelLoader,Wheel loaders are used to stack and load various goods.,DIRECT_MODEL,,SC-F142,MATERIAL_HANDLING,WHEEL_LOADER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_wheelLoader:WHEEL_LOADER ; TYPE_DESC=wheel loader:WHEEL_LOADER ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=wheelLoaderVehicles:WHEEL_LOADER,,DECLARED_TYPE:TRACTOR,APPROVED,,,,,,SC-R165,MATERIAL_HANDLING,WHEEL_LOADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l120H/l120HElectric.xml,L120H Electric Conversion,VOLVO,wheelLoaderVehicles,tractor,wheel loader,$l10n_function_wheelLoader,Wheel loaders are used to stack and load various goods.,INHERITED_VARIANT,INHERITED_DEFINITION | PARENT_ATTRIBUTE_OPERATIONS,SC-F142,MATERIAL_HANDLING,WHEEL_LOADER,,,CORROBORATED,SUGGESTED_EXCEPTION_REVIEW,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_wheelLoader:WHEEL_LOADER ; TYPE_DESC=wheel loader:WHEEL_LOADER ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=wheelLoaderVehicles:WHEEL_LOADER,,DECLARED_TYPE:TRACTOR,APPROVED,,,,,,SC-R165,MATERIAL_HANDLING,WHEEL_LOADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l120HBagLifter/l120HBagLifter.xml,Big bag Lifter,VOLVO,wheelLoaderTools,implement,wheel loader tool,$l10n_function_bigBagLifter,This tool can be used to transport your big bags.,DIRECT_MODEL,,SC-F019,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BIG_BAG_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_bigBagLifter:LOADER_ATTACHMENT ; TYPE_DESC=wheel loader tool:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER,,,APPROVED,,,,,,SC-R021,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BIG_BAG_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l120HHighTipShovel/l120HHighTipShovel.xml,High Tip Bucket,VOLVO,wheelLoaderTools,shovelLeveler,wheel loader tool,$l10n_function_frontloaderShovel,This tool can be used to load goods on your trailer.,DIRECT_MODEL,,SC-F056,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_frontloaderShovel:LOADER_ATTACHMENT ; TYPE_DESC=wheel loader tool:LOADER_ATTACHMENT ; DECLARED_TYPE=shovelLeveler:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER,,,APPROVED,,,,,,SC-R066,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l120HPalletFork/l120HPalletFork.xml,Pallet Fork,VOLVO,wheelLoaderTools,implementDynamicMountAttacher,wheel loader tool,$l10n_function_frontloaderPalletFork,This tool can be used to transport pallets.,DIRECT_MODEL,,SC-F053,MATERIAL_HANDLING,LOADER_ATTACHMENT,,PALLET_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_frontloaderPalletFork:LOADER_ATTACHMENT ; TYPE_DESC=wheel loader tool:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER,,,APPROVED,,,,,,SC-R063,MATERIAL_HANDLING,LOADER_ATTACHMENT,,PALLET_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l120HRockShovel/l120HRockShovel.xml,Rock Bucket - Spade Nose,VOLVO,wheelLoaderTools,shovelLeveler,wheel loader tool,$l10n_function_frontloaderShovel,This tool can be used to load goods on your trailer.,DIRECT_MODEL,,SC-F056,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_frontloaderShovel:LOADER_ATTACHMENT ; TYPE_DESC=wheel loader tool:LOADER_ATTACHMENT ; DECLARED_TYPE=shovelLeveler:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER,,,APPROVED,,,,,,SC-R066,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l120HShovel/l120HShovel.xml,General Purpose Bucket - Heavy Duty,VOLVO,wheelLoaderTools,shovelLeveler,wheel loader tool,$l10n_function_frontloaderShovel,This tool can be used to load goods on your trailer.,DIRECT_MODEL,,SC-F056,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_frontloaderShovel:LOADER_ATTACHMENT ; TYPE_DESC=wheel loader tool:LOADER_ATTACHMENT ; DECLARED_TYPE=shovelLeveler:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER,,,APPROVED,,,,,,SC-R066,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l180H/l180H.xml,L180H,VOLVO,wheelLoaderVehicles,tractorReverseDriving,wheel loader,$l10n_function_wheelLoader,Wheel loaders are used to stack and load various goods.,DIRECT_MODEL,,SC-F142,MATERIAL_HANDLING,WHEEL_LOADER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_wheelLoader:WHEEL_LOADER ; TYPE_DESC=wheel loader:WHEEL_LOADER ; DECLARED_TYPE=tractorReverseDriving:TRACTOR ; CATEGORY=wheelLoaderVehicles:WHEEL_LOADER,,DECLARED_TYPE:TRACTOR,APPROVED,,,,,,SC-R165,MATERIAL_HANDLING,WHEEL_LOADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l180HBagLifter/l180HBagLifter.xml,%s (%s),VOLVO,wheelLoaderTools,implement,wheel loader tool,$l10n_function_bigBagLifter,This tool can be used to transport your big bags.,DIRECT_MODEL,,SC-F019,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BIG_BAG_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_bigBagLifter:LOADER_ATTACHMENT ; TYPE_DESC=wheel loader tool:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER,,,APPROVED,,,,,,SC-R021,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BIG_BAG_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l180HGrapple/l180HGrapple.xml,%s (%s),VOLVO,wheelLoaderTools,logGrab,telehandler tool,$l10n_function_frontloaderLogFork,This tool can be used to transport logs.,DIRECT_MODEL,,SC-F051,MATERIAL_HANDLING,LOADER_ATTACHMENT,,LOG_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_frontloaderLogFork:LOADER_ATTACHMENT ; TYPE_DESC=telehandler tool:LOADER_ATTACHMENT ; DECLARED_TYPE=logGrab:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER,,,APPROVED,,,,,,SC-R061,MATERIAL_HANDLING,LOADER_ATTACHMENT,,LOG_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l180HHighTipShovel/l180HHighTipShovel.xml,%s (%s),VOLVO,wheelLoaderTools,shovelLeveler,wheel loader tool,$l10n_function_frontloaderShovel,This tool can be used to load goods on your trailer.,DIRECT_MODEL,,SC-F056,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_frontloaderShovel:LOADER_ATTACHMENT ; TYPE_DESC=wheel loader tool:LOADER_ATTACHMENT ; DECLARED_TYPE=shovelLeveler:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER,,,APPROVED,,,,,,SC-R066,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l180HPalletFork/l180HPalletFork.xml,%s (%s),VOLVO,wheelLoaderTools,implementDynamicMountAttacher,wheel loader tool,$l10n_function_frontloaderPalletFork | $l10n_function_shippingContainerLoader,This tool can be used to transport pallets. | This tool is suitable to load shipping containers onto trailers.,DIRECT_MODEL,,SC-F054,MATERIAL_HANDLING,LOADER_ATTACHMENT,,CONTAINER_LOADING | PALLET_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,"FUNCTION=$l10n_function_frontloaderPalletFork:LOADER_ATTACHMENT,$l10n_function_shippingContainerLoader:LOADER_ATTACHMENT ; TYPE_DESC=wheel loader tool:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER",,,APPROVED,,,,,,SC-R064,MATERIAL_HANDLING,LOADER_ATTACHMENT,,CONTAINER_LOADING | PALLET_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l180HRockShovel/l180HRockShovel.xml,%s (%s),VOLVO,wheelLoaderTools,shovelLeveler,wheel loader tool,$l10n_function_frontloaderShovel,This tool can be used to load goods on your trailer.,DIRECT_MODEL,,SC-F056,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_frontloaderShovel:LOADER_ATTACHMENT ; TYPE_DESC=wheel loader tool:LOADER_ATTACHMENT ; DECLARED_TYPE=shovelLeveler:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER,,,APPROVED,,,,,,SC-R066,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l180HShovel/l180HShovel.xml,%s (%s),VOLVO,wheelLoaderTools,shovelLeveler,wheel loader tool,$l10n_function_frontloaderShovel,This tool can be used to load goods on your trailer.,DIRECT_MODEL,,SC-F056,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_frontloaderShovel:LOADER_ATTACHMENT ; TYPE_DESC=wheel loader tool:LOADER_ATTACHMENT ; DECLARED_TYPE=shovelLeveler:LOADER_ATTACHMENT ; CATEGORY=wheelLoaderTools:WHEEL_LOADER,,,APPROVED,,,,,,SC-R066,MATERIAL_HANDLING,LOADER_ATTACHMENT,,BULK_MATERIAL_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/l200H/l200H.xml,L200H High Lift,VOLVO,forestryMisc,forwarder,wheel loader,$l10n_function_forestryTreeLoad,This vehicle can be used to load or unload trees.,DIRECT_MODEL,,SC-F046,MATERIAL_HANDLING,WHEEL_LOADER,,TREE_LOADING,TYPE_OR_CATEGORY_INFERRED,SUGGESTED,TYPE_DESC,TYPE_DESC=wheel loader:WHEEL_LOADER ; DECLARED_TYPE=forwarder:FORWARDER,,DECLARED_TYPE:FORWARDER,APPROVED,,,,,,SC-R056,MATERIAL_HANDLING,WHEEL_LOADER,,TREE_LOADING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
volvo/vnx300/vnx300.xml,VNX 300,VOLVO,trucks,tractor,truck,$l10n_function_truck,A truck can attach semitrailers.,DIRECT_MODEL,,SC-F136,POWER_AND_MOBILITY,TRUCK,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_truck:TRUCK ; TYPE_DESC=truck:TRUCK ; DECLARED_TYPE=tractor:TRACTOR,,,APPROVED,,,,,,SC-R159,POWER_AND_MOBILITY,TRUCK,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
walkabout/motherBin4000/motherBin4000.xml,WMB 4000,WALKABOUT,augerWagons,augerWagon,auger wagon,$l10n_function_augerWagon,Auger wagons (also known as chaser bins) are used in the field for temporarily storing different crop types and directly unload them into other trailers.,DIRECT_MODEL,,SC-F006,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_augerWagon:AUGER_WAGON ; TYPE_DESC=auger wagon:AUGER_WAGON ; DECLARED_TYPE=augerWagon:AUGER_WAGON ; CATEGORY=augerWagons:AUGER_WAGON,,,APPROVED,,,,,,SC-R008,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
westtech/c550/c550.xml,WOODCRACKER® C550,WESTTECH,forestryExcavatorTools,attachableFellerBuncher,tree harvester,$l10n_function_fellerBuncher,A feller buncher is used to cut trees down. It can cut multiple trees and unload them at once.,DIRECT_MODEL,,SC-F037,FORESTRY,FELLER_BUNCHER,,,FUNCTION_SUPPORTED,SUGGESTED,FUNCTION,FUNCTION=$l10n_function_fellerBuncher:FELLER_BUNCHER ; TYPE_DESC=tree harvester:TREE_HARVESTER ; DECLARED_TYPE=attachableFellerBuncher:TREE_HARVESTER,,,APPROVED,,,,,,SC-R042,FORESTRY,FELLER_BUNCHER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
westtech/g1650/g1650.xml,WOODCRACKER® G1650,WESTTECH,forestryExcavatorTools,logGrab,telehandler tool,$l10n_function_frontloaderLogFork,This tool can be used to transport logs.,DIRECT_MODEL,,SC-F051,MATERIAL_HANDLING,LOADER_ATTACHMENT,,LOG_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_frontloaderLogFork:LOADER_ATTACHMENT ; TYPE_DESC=telehandler tool:LOADER_ATTACHMENT ; DECLARED_TYPE=logGrab:LOADER_ATTACHMENT,,,APPROVED,,,,,,SC-R061,MATERIAL_HANDLING,LOADER_ATTACHMENT,,LOG_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
wifo/hmz3403000/hmz3403000.xml,HMZ 340/3000,WIFO,misc,dynamicMountAttacherFork,Pallet Fork,$l10n_function_frontloaderPalletFork,This tool can be used to transport pallets.,DIRECT_MODEL,,SC-F053,MATERIAL_HANDLING,LOADER_ATTACHMENT,,PALLET_HANDLING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_frontloaderPalletFork:LOADER_ATTACHMENT ; TYPE_DESC=Pallet Fork:LOADER_ATTACHMENT ; DECLARED_TYPE=dynamicMountAttacherFork:LOADER_ATTACHMENT,,,APPROVED,,,,,,SC-R063,MATERIAL_HANDLING,LOADER_ATTACHMENT,,PALLET_HANDLING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
